#"Battery Voltage, Temperature, State of Charge"
#"Building: ECB, Meter: Combox"
#"State of charge data is provided by monitoring systems as total state of charge, not usable state of charge."
#"The batteries are only usable between 70% and 100% of total charge."
#"This site's homepage shows a calculated usable state of charge percentage."
Date,"voltage (V)","temperature (degrees C)","stateOfCharge (%)"
"2021-07-31 23:50:00",49.65,25.40,78
"2021-07-31 23:40:00",49.68,25.30,79
"2021-07-31 23:30:00",49.84,25.50,79
"2021-07-31 23:20:00",49.70,25.40,80
"2021-07-31 23:10:00",49.89,25.50,80
"2021-07-31 23:00:00",49.90,25.50,81
"2021-07-31 22:50:00",50.04,25.70,82
"2021-07-31 22:40:00",49.90,25.60,82
"2021-07-31 22:30:00",49.99,25.70,83
"2021-07-31 22:20:00",49.95,25.60,83
"2021-07-31 22:10:00",50.15,25.80,84
"2021-07-31 22:00:00",49.96,25.70,85
"2021-07-31 21:50:00",50.18,25.90,86
"2021-07-31 21:40:00",50.03,25.80,86
"2021-07-31 21:30:00",50.20,25.90,87
"2021-07-31 21:20:00",50.08,25.70,88
"2021-07-31 21:10:00",50.39,25.90,89
"2021-07-31 21:00:00",50.28,25.80,89
"2021-07-31 20:50:00",50.34,26.00,90
"2021-07-31 20:40:00",50.49,25.90,91
"2021-07-31 20:30:00",50.41,26.00,92
"2021-07-31 20:20:00",50.50,25.90,92
"2021-07-31 20:10:00",50.60,26.00,93
"2021-07-31 20:00:00",50.38,25.80,94
"2021-07-31 19:50:00",50.76,25.90,95
"2021-07-31 19:40:00",50.77,26.00,95
"2021-07-31 19:30:00",50.83,25.90,96
"2021-07-31 19:20:00",50.85,25.90,97
"2021-07-31 19:10:00",51.07,25.80,97
"2021-07-31 19:00:00",51.07,25.80,98
"2021-07-31 18:50:00",51.20,25.70,98
"2021-07-31 18:40:00",51.16,25.30,99
"2021-07-31 18:30:00",51.35,25.50,99
"2021-07-31 18:20:00",51.35,25.70,100
"2021-07-31 18:10:00",51.91,25.60,100
"2021-07-31 18:00:00",53.37,25.60,100
"2021-07-31 17:50:00",56.25,25.90,100
"2021-07-31 17:40:00",56.22,25.80,100
"2021-07-31 17:30:00",56.27,25.80,100
"2021-07-31 17:20:00",56.26,25.80,100
"2021-07-31 17:10:00",56.25,25.80,100
"2021-07-31 17:00:00",52.86,25.90,100
"2021-07-31 16:50:00",56.24,25.90,100
"2021-07-31 16:40:00",53.38,25.90,100
"2021-07-31 16:30:00",56.19,25.90,100
"2021-07-31 16:20:00",56.23,25.90,100
"2021-07-31 16:10:00",52.75,26.20,100
"2021-07-31 16:00:00",52.58,26.10,100
"2021-07-31 15:50:00",56.15,26.20,100
"2021-07-31 15:40:00",56.16,26.20,100
"2021-07-31 15:30:00",56.18,26.20,100
"2021-07-31 15:20:00",53.33,26.30,100
"2021-07-31 15:10:00",53.26,26.30,100
"2021-07-31 15:00:00",53.18,26.40,100
"2021-07-31 14:50:00",53.22,26.20,100
"2021-07-31 14:40:00",53.22,26.20,100
"2021-07-31 14:30:00",53.25,26.30,100
"2021-07-31 14:20:00",53.16,26.30,100
"2021-07-31 14:10:00",53.27,26.20,100
"2021-07-31 14:00:00",56.08,26.30,100
"2021-07-31 13:50:00",56.07,26.50,100
"2021-07-31 13:40:00",56.05,26.30,100
"2021-07-31 13:30:00",56.05,26.30,100
"2021-07-31 13:20:00",56.01,26.30,100
"2021-07-31 13:10:00",56.02,26.20,100
"2021-07-31 13:00:00",55.97,26.10,97
"2021-07-31 12:50:00",55.97,26.00,96
"2021-07-31 12:40:00",55.97,26.00,96
"2021-07-31 12:30:00",55.94,26.10,96
"2021-07-31 12:20:00",55.90,25.90,95
"2021-07-31 12:10:00",55.87,25.80,95
"2021-07-31 12:00:00",55.86,25.90,94
"2021-07-31 11:50:00",55.79,25.70,94
"2021-07-31 11:40:00",55.77,25.60,93
"2021-07-31 11:30:00",55.74,25.50,93
"2021-07-31 11:20:00",55.73,25.50,92
"2021-07-31 11:10:00",55.70,25.40,91
"2021-07-31 11:00:00",55.62,25.20,90
"2021-07-31 10:50:00",55.60,25.30,90
"2021-07-31 10:40:00",55.57,25.10,89
"2021-07-31 10:30:00",55.41,,88
"2021-07-31 10:20:00",55.45,24.90,87
"2021-07-31 10:10:00",55.38,24.90,86
"2021-07-31 10:00:00",54.88,24.70,84
"2021-07-31 09:50:00",55.22,24.70,83
"2021-07-31 09:40:00",55.22,24.50,82
"2021-07-31 09:30:00",54.15,24.20,81
"2021-07-31 09:20:00",53.59,24.10,80
"2021-07-31 09:10:00",53.69,24.10,79
"2021-07-31 09:00:00",52.43,23.90,78
"2021-07-31 08:50:00",52.75,24.00,77
"2021-07-31 08:40:00",53.48,23.80,76
"2021-07-31 08:30:00",52.40,23.80,76
"2021-07-31 08:20:00",52.04,23.80,75
"2021-07-31 08:10:00",51.96,23.60,75
"2021-07-31 08:00:00",51.79,23.60,75
"2021-07-31 07:50:00",52.54,23.70,75
"2021-07-31 07:40:00",52.67,23.60,74
"2021-07-31 07:30:00",52.11,23.50,74
"2021-07-31 07:20:00",51.69,23.50,73
"2021-07-31 07:10:00",51.62,23.40,73
"2021-07-31 07:00:00",51.41,23.40,73
"2021-07-31 06:50:00",50.47,23.40,73
"2021-07-31 06:40:00",50.26,23.40,73
"2021-07-31 06:30:00",50.34,23.40,73
"2021-07-31 06:20:00",49.65,23.40,73
"2021-07-31 06:10:00",49.64,23.60,73
"2021-07-31 06:00:00",49.50,23.60,73
"2021-07-31 05:50:00",49.55,23.60,74
"2021-07-31 05:40:00",49.23,23.50,74
"2021-07-31 05:30:00",49.33,23.50,75
"2021-07-31 05:20:00",49.28,23.50,75
"2021-07-31 05:10:00",49.69,23.50,76
"2021-07-31 05:00:00",49.41,23.40,76
"2021-07-31 04:50:00",49.66,23.10,77
"2021-07-31 04:40:00",49.35,23.10,78
"2021-07-31 04:30:00",49.77,23.20,78
"2021-07-31 04:20:00",49.64,23.20,79
"2021-07-31 04:10:00",49.57,23.30,80
"2021-07-31 04:00:00",49.69,23.30,80
"2021-07-31 03:50:00",49.81,23.30,81
"2021-07-31 03:40:00",49.75,23.50,81
"2021-07-31 03:30:00",49.86,23.40,82
"2021-07-31 03:20:00",49.98,23.50,83
"2021-07-31 03:10:00",49.69,23.80,83
"2021-07-31 03:00:00",49.77,23.70,84
"2021-07-31 02:50:00",50.07,23.70,85
"2021-07-31 02:40:00",49.87,23.60,85
"2021-07-31 02:30:00",49.78,23.80,86
"2021-07-31 02:20:00",50.48,23.70,87
"2021-07-31 02:10:00",50.33,23.80,87
"2021-07-31 02:00:00",50.37,23.80,88
"2021-07-31 01:50:00",50.61,23.90,88
"2021-07-31 01:40:00",50.56,24.00,89
"2021-07-31 01:30:00",50.59,24.10,89
"2021-07-31 01:20:00",50.40,24.10,90
"2021-07-31 01:10:00",50.65,24.10,90
"2021-07-31 01:00:00",50.70,24.10,91
"2021-07-31 00:50:00",50.59,24.30,91
"2021-07-31 00:40:00",50.69,24.40,92
"2021-07-31 00:30:00",50.74,24.40,92
"2021-07-31 00:20:00",50.68,24.40,92
"2021-07-31 00:10:00",50.76,24.30,93
"2021-07-31 00:00:00",51.42,24.70,93
"2021-07-30 23:50:00",50.96,24.60,93
"2021-07-30 23:40:00",50.78,24.70,94
"2021-07-30 23:30:00",50.76,24.70,94
"2021-07-30 23:20:00",50.99,,94
"2021-07-30 23:10:00",51.79,24.90,95
"2021-07-30 23:00:00",50.99,24.90,95
"2021-07-30 22:50:00",51.91,25.20,95
"2021-07-30 22:40:00",51.40,,95
"2021-07-30 22:30:00",50.96,24.90,95
"2021-07-30 22:20:00",51.53,25.30,95
"2021-07-30 22:10:00",51.45,,95
"2021-07-30 22:00:00",51.36,25.60,96
"2021-07-30 21:50:00",51.51,25.60,96
"2021-07-30 21:40:00",51.17,25.10,96
"2021-07-30 21:30:00",51.65,25.80,96
"2021-07-30 21:20:00",51.24,25.80,96
"2021-07-30 21:10:00",51.29,25.90,96
"2021-07-30 21:00:00",51.56,26.10,97
"2021-07-30 20:50:00",52.11,26.10,97
"2021-07-30 20:40:00",51.84,26.60,97
"2021-07-30 20:30:00",52.06,26.30,97
"2021-07-30 20:20:00",51.88,26.40,97
"2021-07-30 20:10:00",51.59,26.60,97
"2021-07-30 20:00:00",51.33,26.60,97
"2021-07-30 19:50:00",51.93,26.60,97
"2021-07-30 19:40:00",51.30,26.80,97
"2021-07-30 19:30:00",52.19,27.00,98
"2021-07-30 19:20:00",51.21,27.80,98
"2021-07-30 19:10:00",51.08,27.80,98
"2021-07-30 19:00:00",51.00,27.80,99
"2021-07-30 18:50:00",50.87,27.80,99
"2021-07-30 18:40:00",51.40,27.60,100
"2021-07-30 18:30:00",51.40,27.80,100
"2021-07-30 18:20:00",52.79,27.90,100
"2021-07-30 18:10:00",52.39,27.50,100
"2021-07-30 18:00:00",53.18,28.20,100
"2021-07-30 17:50:00",53.26,27.80,100
"2021-07-30 17:40:00",53.31,27.80,100
"2021-07-30 17:30:00",53.28,28.10,100
"2021-07-30 17:20:00",53.25,28.00,100
"2021-07-30 17:10:00",53.29,27.80,100
"2021-07-30 17:00:00",53.31,27.80,100
"2021-07-30 16:50:00",53.08,27.80,100
"2021-07-30 16:40:00",53.29,27.70,100
"2021-07-30 16:30:00",53.33,27.70,100
"2021-07-30 16:20:00",53.31,27.70,100
"2021-07-30 16:10:00",53.23,27.70,100
"2021-07-30 16:00:00",53.31,27.60,100
"2021-07-30 15:50:00",53.44,27.50,100
"2021-07-30 15:40:00",53.35,27.50,100
"2021-07-30 15:30:00",53.32,27.40,100
"2021-07-30 15:20:00",53.35,27.50,100
"2021-07-30 15:10:00",56.09,27.60,100
"2021-07-30 15:00:00",55.99,27.30,100
"2021-07-30 14:50:00",55.99,27.20,100
"2021-07-30 14:40:00",55.96,27.00,100
"2021-07-30 14:30:00",53.47,27.00,100
"2021-07-30 14:20:00",55.28,26.80,100
"2021-07-30 14:10:00",52.64,26.90,100
"2021-07-30 14:00:00",55.95,26.80,100
"2021-07-30 13:50:00",55.92,26.90,100
"2021-07-30 13:40:00",55.95,26.80,100
"2021-07-30 13:30:00",55.97,26.80,98
"2021-07-30 13:20:00",52.39,26.80,97
"2021-07-30 13:10:00",55.93,26.60,97
"2021-07-30 13:00:00",55.89,26.80,97
"2021-07-30 12:50:00",53.91,26.90,97
"2021-07-30 12:40:00",55.85,26.70,96
"2021-07-30 12:30:00",55.81,26.70,96
"2021-07-30 12:20:00",55.80,26.70,96
"2021-07-30 12:10:00",55.76,26.60,95
"2021-07-30 12:00:00",55.72,26.50,95
"2021-07-30 11:50:00",55.75,26.50,94
"2021-07-30 11:40:00",55.73,26.40,94
"2021-07-30 11:30:00",55.70,26.30,93
"2021-07-30 11:20:00",55.63,26.20,92
"2021-07-30 11:10:00",55.62,26.20,92
"2021-07-30 11:00:00",55.57,26.20,91
"2021-07-30 10:50:00",55.50,25.90,90
"2021-07-30 10:40:00",55.49,25.80,89
"2021-07-30 10:30:00",55.35,25.70,88
"2021-07-30 10:20:00",55.36,25.60,87
"2021-07-30 10:10:00",55.19,25.40,86
"2021-07-30 10:00:00",55.23,25.30,85
"2021-07-30 09:50:00",52.97,25.10,85
"2021-07-30 09:40:00",52.00,,84
"2021-07-30 09:30:00",53.34,25.20,84
"2021-07-30 09:20:00",53.43,25.30,84
"2021-07-30 09:10:00",52.83,25.30,83
"2021-07-30 09:00:00",54.13,25.30,82
"2021-07-30 08:50:00",52.09,25.20,81
"2021-07-30 08:40:00",53.80,25.30,81
"2021-07-30 08:30:00",53.39,,80
"2021-07-30 08:20:00",53.24,,79
"2021-07-30 08:10:00",53.22,24.80,79
"2021-07-30 08:00:00",52.56,24.90,78
"2021-07-30 07:50:00",52.65,24.80,78
"2021-07-30 07:40:00",51.93,24.70,78
"2021-07-30 07:30:00",52.46,24.80,78
"2021-07-30 07:20:00",53.15,24.80,77
"2021-07-30 07:10:00",53.04,24.70,76
"2021-07-30 07:00:00",52.90,24.70,75
"2021-07-30 06:50:00",52.52,24.60,75
"2021-07-30 06:40:00",52.44,24.60,74
"2021-07-30 06:30:00",51.97,24.60,74
"2021-07-30 06:20:00",51.90,24.40,73
"2021-07-30 06:10:00",51.83,24.50,73
"2021-07-30 06:00:00",51.75,24.50,73
"2021-07-30 05:50:00",51.74,24.60,73
"2021-07-30 05:40:00",51.66,24.60,72
"2021-07-30 05:30:00",51.65,24.60,72
"2021-07-30 05:20:00",51.56,24.50,72
"2021-07-30 05:10:00",51.52,24.50,72
"2021-07-30 05:00:00",51.52,24.60,72
"2021-07-30 04:50:00",51.52,24.70,71
"2021-07-30 04:40:00",51.55,24.60,71
"2021-07-30 04:30:00",51.55,24.70,71
"2021-07-30 04:20:00",51.57,24.70,71
"2021-07-30 04:10:00",51.59,24.60,71
"2021-07-30 04:00:00",51.57,24.70,70
"2021-07-30 03:50:00",51.52,24.70,70
"2021-07-30 03:40:00",51.43,24.70,70
"2021-07-30 03:30:00",51.43,24.80,70
"2021-07-30 03:20:00",51.39,24.80,70
"2021-07-30 03:10:00",51.34,24.80,69
"2021-07-30 03:00:00",51.31,24.80,69
"2021-07-30 02:50:00",51.24,24.80,69
"2021-07-30 02:40:00",51.09,24.90,69
"2021-07-30 02:30:00",50.78,24.90,69
"2021-07-30 02:20:00",48.65,,69
"2021-07-30 02:10:00",48.90,24.90,69
"2021-07-30 02:00:00",49.04,25.10,70
"2021-07-30 01:50:00",48.81,,70
"2021-07-30 01:40:00",48.67,,71
"2021-07-30 01:30:00",48.84,25.10,72
"2021-07-30 01:20:00",48.68,25.10,73
"2021-07-30 01:10:00",48.96,25.10,73
"2021-07-30 01:00:00",49.02,,74
"2021-07-30 00:50:00",49.25,24.80,75
"2021-07-30 00:40:00",49.54,24.60,75
"2021-07-30 00:30:00",49.73,25.40,76
"2021-07-30 00:20:00",49.34,,76
"2021-07-30 00:10:00",49.75,25.20,77
"2021-07-30 00:00:00",50.08,24.40,77
"2021-07-29 23:50:00",49.73,,77
"2021-07-29 23:40:00",49.88,,78
"2021-07-29 23:30:00",49.97,24.90,78
"2021-07-29 23:20:00",49.52,,78
"2021-07-29 23:10:00",49.97,,79
"2021-07-29 23:00:00",50.15,24.90,79
"2021-07-29 22:50:00",50.39,24.90,79
"2021-07-29 22:40:00",50.33,25.10,79
"2021-07-29 22:30:00",49.46,25.30,80
"2021-07-29 22:20:00",49.76,25.20,81
"2021-07-29 22:10:00",49.59,25.10,81
"2021-07-29 22:00:00",49.80,25.20,82
"2021-07-29 21:50:00",49.92,25.40,83
"2021-07-29 21:40:00",49.97,25.30,83
"2021-07-29 21:30:00",49.76,25.10,84
"2021-07-29 21:20:00",49.79,,85
"2021-07-29 21:10:00",49.69,25.10,86
"2021-07-29 21:00:00",50.14,25.20,87
"2021-07-29 20:50:00",50.26,,87
"2021-07-29 20:40:00",50.54,24.90,88
"2021-07-29 20:30:00",50.34,25.10,88
"2021-07-29 20:20:00",50.52,25.20,89
"2021-07-29 20:10:00",50.29,,89
"2021-07-29 20:00:00",50.53,25.10,90
"2021-07-29 19:50:00",50.57,,90
"2021-07-29 19:40:00",50.24,,91
"2021-07-29 19:30:00",50.71,24.70,91
"2021-07-29 19:20:00",50.50,24.90,92
"2021-07-29 19:10:00",50.58,24.70,92
"2021-07-29 19:00:00",50.60,24.80,93
"2021-07-29 18:50:00",50.37,24.70,94
"2021-07-29 18:40:00",50.84,24.70,94
"2021-07-29 18:30:00",50.81,24.80,95
"2021-07-29 18:20:00",50.70,24.60,96
"2021-07-29 18:10:00",50.81,24.40,96
"2021-07-29 18:00:00",50.83,24.70,97
"2021-07-29 17:50:00",50.96,24.80,98
"2021-07-29 17:40:00",51.06,,98
"2021-07-29 17:30:00",51.87,25.10,98
"2021-07-29 17:20:00",52.32,25.40,98
"2021-07-29 17:10:00",51.98,25.30,98
"2021-07-29 17:00:00",51.33,25.40,98
"2021-07-29 16:50:00",51.54,25.50,99
"2021-07-29 16:40:00",51.48,25.80,99
"2021-07-29 16:30:00",51.42,25.40,99
"2021-07-29 16:20:00",51.56,25.60,100
"2021-07-29 16:10:00",52.11,25.50,100
"2021-07-29 16:00:00",52.65,25.10,100
"2021-07-29 15:50:00",53.07,25.70,100
"2021-07-29 15:40:00",53.44,25.70,100
"2021-07-29 15:30:00",53.45,25.90,100
"2021-07-29 15:20:00",53.15,25.80,100
"2021-07-29 15:10:00",53.35,26.00,100
"2021-07-29 15:00:00",53.38,26.20,100
"2021-07-29 14:50:00",53.36,25.90,100
"2021-07-29 14:40:00",56.16,25.90,100
"2021-07-29 14:30:00",55.74,25.60,97
"2021-07-29 14:20:00",54.14,25.90,96
"2021-07-29 14:10:00",56.03,25.90,96
"2021-07-29 14:00:00",51.94,25.90,96
"2021-07-29 13:50:00",53.65,26.10,96
"2021-07-29 13:40:00",53.08,26.00,96
"2021-07-29 13:30:00",52.40,26.10,96
"2021-07-29 13:20:00",52.39,26.10,96
"2021-07-29 13:10:00",56.01,26.30,96
"2021-07-29 13:00:00",55.90,26.40,95
"2021-07-29 12:50:00",55.91,26.30,95
"2021-07-29 12:40:00",55.88,26.10,94
"2021-07-29 12:30:00",55.88,26.20,94
"2021-07-29 12:20:00",55.82,26.10,93
"2021-07-29 12:10:00",55.79,26.00,93
"2021-07-29 12:00:00",55.75,25.90,92
"2021-07-29 11:50:00",55.70,25.90,91
"2021-07-29 11:40:00",55.66,25.70,90
"2021-07-29 11:30:00",55.52,25.70,90
"2021-07-29 11:20:00",55.53,25.40,89
"2021-07-29 11:10:00",53.91,25.40,88
"2021-07-29 11:00:00",55.47,25.10,87
"2021-07-29 10:50:00",52.57,,86
"2021-07-29 10:40:00",51.97,,86
"2021-07-29 10:30:00",53.46,25.10,86
"2021-07-29 10:20:00",54.95,24.90,85
"2021-07-29 10:10:00",54.01,,85
"2021-07-29 10:00:00",54.25,24.90,84
"2021-07-29 09:50:00",54.11,24.70,83
"2021-07-29 09:40:00",53.68,24.70,82
"2021-07-29 09:30:00",54.61,24.50,81
"2021-07-29 09:20:00",53.08,24.20,80
"2021-07-29 09:10:00",53.99,24.30,80
"2021-07-29 09:00:00",51.83,23.90,79
"2021-07-29 08:50:00",52.27,24.00,79
"2021-07-29 08:40:00",51.86,23.90,78
"2021-07-29 08:30:00",53.72,24.00,78
"2021-07-29 08:20:00",53.25,23.90,77
"2021-07-29 08:10:00",54.07,23.60,76
"2021-07-29 08:00:00",53.06,23.50,75
"2021-07-29 07:50:00",52.55,23.30,75
"2021-07-29 07:40:00",52.29,23.30,74
"2021-07-29 07:30:00",52.29,23.30,74
"2021-07-29 07:20:00",52.13,23.30,73
"2021-07-29 07:10:00",51.92,23.30,73
"2021-07-29 07:00:00",51.87,23.30,73
"2021-07-29 06:50:00",51.90,23.30,73
"2021-07-29 06:40:00",51.82,23.30,72
"2021-07-29 06:30:00",51.75,23.40,72
"2021-07-29 06:20:00",51.71,23.40,72
"2021-07-29 06:10:00",51.62,23.40,72
"2021-07-29 06:00:00",51.54,23.50,72
"2021-07-29 05:50:00",51.47,23.50,72
"2021-07-29 05:40:00",51.42,23.60,71
"2021-07-29 05:30:00",51.37,23.60,71
"2021-07-29 05:20:00",51.36,23.70,71
"2021-07-29 05:10:00",51.35,23.70,71
"2021-07-29 05:00:00",51.36,23.80,71
"2021-07-29 04:50:00",51.35,23.80,71
"2021-07-29 04:40:00",51.34,23.80,71
"2021-07-29 04:30:00",51.31,23.80,71
"2021-07-29 04:20:00",51.32,23.60,71
"2021-07-29 04:10:00",51.30,23.60,70
"2021-07-29 04:00:00",51.29,23.60,70
"2021-07-29 03:50:00",51.27,23.90,70
"2021-07-29 03:40:00",51.25,24.00,70
"2021-07-29 03:30:00",51.27,24.00,70
"2021-07-29 03:20:00",51.28,24.00,70
"2021-07-29 03:10:00",51.24,24.10,70
"2021-07-29 03:00:00",51.19,24.10,70
"2021-07-29 02:50:00",51.22,24.30,69
"2021-07-29 02:40:00",51.18,24.30,69
"2021-07-29 02:30:00",51.15,24.40,69
"2021-07-29 02:20:00",51.10,24.50,69
"2021-07-29 02:10:00",51.03,24.50,69
"2021-07-29 02:00:00",50.95,24.50,69
"2021-07-29 01:50:00",50.87,24.60,69
"2021-07-29 01:40:00",50.68,24.60,69
"2021-07-29 01:30:00",50.36,24.60,69
"2021-07-29 01:20:00",48.32,24.80,69
"2021-07-29 01:10:00",48.79,24.90,70
"2021-07-29 01:00:00",48.80,24.90,70
"2021-07-29 00:50:00",48.68,24.90,71
"2021-07-29 00:40:00",48.84,,72
"2021-07-29 00:30:00",48.93,,73
"2021-07-29 00:20:00",49.01,,74
"2021-07-29 00:10:00",48.93,25.10,75
"2021-07-29 00:00:00",49.06,,76
"2021-07-28 23:50:00",49.60,,77
"2021-07-28 23:40:00",49.66,,77
"2021-07-28 23:30:00",49.54,25.10,78
"2021-07-28 23:20:00",49.74,,78
"2021-07-28 23:10:00",49.76,25.10,79
"2021-07-28 23:00:00",49.75,25.10,80
"2021-07-28 22:50:00",49.68,25.20,80
"2021-07-28 22:40:00",49.85,25.10,81
"2021-07-28 22:30:00",49.83,25.30,82
"2021-07-28 22:20:00",49.79,25.20,82
"2021-07-28 22:10:00",49.75,25.50,83
"2021-07-28 22:00:00",49.96,25.30,84
"2021-07-28 21:50:00",49.99,25.50,84
"2021-07-28 21:40:00",49.96,25.40,85
"2021-07-28 21:30:00",49.94,25.40,86
"2021-07-28 21:20:00",50.17,25.50,87
"2021-07-28 21:10:00",49.94,25.70,87
"2021-07-28 21:00:00",50.27,25.60,88
"2021-07-28 20:50:00",50.24,25.80,89
"2021-07-28 20:40:00",50.50,25.60,90
"2021-07-28 20:30:00",50.18,25.80,90
"2021-07-28 20:20:00",50.32,25.80,91
"2021-07-28 20:10:00",50.61,26.00,92
"2021-07-28 20:00:00",50.58,25.80,93
"2021-07-28 19:50:00",50.64,26.00,93
"2021-07-28 19:40:00",50.57,26.10,94
"2021-07-28 19:30:00",50.63,26.20,95
"2021-07-28 19:20:00",50.60,26.40,95
"2021-07-28 19:10:00",50.61,26.30,96
"2021-07-28 19:00:00",50.95,26.40,97
"2021-07-28 18:50:00",50.82,26.50,97
"2021-07-28 18:40:00",50.98,26.60,98
"2021-07-28 18:30:00",50.94,26.50,99
"2021-07-28 18:20:00",51.18,26.60,99
"2021-07-28 18:10:00",51.39,26.70,99
"2021-07-28 18:00:00",51.87,26.70,100
"2021-07-28 17:50:00",51.92,26.80,100
"2021-07-28 17:40:00",52.56,26.70,100
"2021-07-28 17:30:00",53.23,27.00,100
"2021-07-28 17:20:00",53.14,26.80,100
"2021-07-28 17:10:00",53.22,26.90,100
"2021-07-28 17:00:00",53.11,26.90,100
"2021-07-28 16:50:00",53.24,27.00,100
"2021-07-28 16:40:00",53.22,27.00,100
"2021-07-28 16:30:00",53.22,27.20,100
"2021-07-28 16:20:00",53.19,27.20,100
"2021-07-28 16:10:00",53.23,27.20,100
"2021-07-28 16:00:00",53.21,27.40,100
"2021-07-28 15:50:00",53.18,27.20,100
"2021-07-28 15:40:00",53.16,27.40,100
"2021-07-28 15:30:00",53.15,27.40,100
"2021-07-28 15:20:00",53.13,27.50,100
"2021-07-28 15:10:00",53.16,27.50,100
"2021-07-28 15:00:00",53.16,27.60,100
"2021-07-28 14:50:00",53.15,27.60,100
"2021-07-28 14:40:00",53.10,27.60,100
"2021-07-28 14:30:00",53.14,27.60,100
"2021-07-28 14:20:00",53.15,27.60,100
"2021-07-28 14:10:00",53.12,27.50,100
"2021-07-28 14:00:00",53.09,27.50,100
"2021-07-28 13:50:00",53.09,27.60,100
"2021-07-28 13:40:00",53.17,27.70,100
"2021-07-28 13:30:00",55.84,27.60,100
"2021-07-28 13:20:00",55.86,27.70,100
"2021-07-28 13:10:00",55.91,27.70,100
"2021-07-28 13:00:00",55.90,27.80,96
"2021-07-28 12:50:00",55.88,27.70,96
"2021-07-28 12:40:00",55.77,27.60,96
"2021-07-28 12:30:00",55.82,27.60,95
"2021-07-28 12:20:00",55.78,27.80,95
"2021-07-28 12:10:00",55.68,27.70,94
"2021-07-28 12:00:00",55.68,27.60,94
"2021-07-28 11:50:00",55.66,27.60,93
"2021-07-28 11:40:00",55.60,27.60,92
"2021-07-28 11:30:00",55.54,27.60,92
"2021-07-28 11:20:00",55.54,27.50,91
"2021-07-28 11:10:00",55.51,27.50,90
"2021-07-28 11:00:00",55.41,27.60,89
"2021-07-28 10:50:00",55.36,27.60,88
"2021-07-28 10:40:00",55.11,27.40,87
"2021-07-28 10:30:00",55.27,27.40,86
"2021-07-28 10:20:00",53.36,27.30,85
"2021-07-28 10:10:00",55.15,27.10,84
"2021-07-28 10:00:00",55.10,27.10,82
"2021-07-28 09:50:00",54.86,26.80,81
"2021-07-28 09:40:00",54.86,26.60,79
"2021-07-28 09:30:00",53.09,26.30,78
"2021-07-28 09:20:00",52.68,26.50,78
"2021-07-28 09:10:00",51.46,26.40,78
"2021-07-28 09:00:00",52.58,26.20,77
"2021-07-28 08:50:00",51.58,26.30,77
"2021-07-28 08:40:00",50.81,26.20,77
"2021-07-28 08:30:00",52.58,26.30,77
"2021-07-28 08:20:00",52.58,26.40,77
"2021-07-28 08:10:00",52.36,26.30,77
"2021-07-28 08:00:00",52.31,26.30,76
"2021-07-28 07:50:00",52.32,26.30,76
"2021-07-28 07:40:00",52.01,26.30,76
"2021-07-28 07:30:00",52.04,26.30,76
"2021-07-28 07:20:00",52.14,26.30,75
"2021-07-28 07:10:00",52.06,26.50,75
"2021-07-28 07:00:00",51.97,26.40,75
"2021-07-28 06:50:00",52.04,26.50,75
"2021-07-28 06:40:00",51.96,26.50,74
"2021-07-28 06:30:00",51.84,26.50,74
"2021-07-28 06:20:00",51.94,26.50,74
"2021-07-28 06:10:00",51.79,26.40,74
"2021-07-28 06:00:00",51.67,26.60,73
"2021-07-28 05:50:00",51.58,26.60,73
"2021-07-28 05:40:00",51.60,26.60,73
"2021-07-28 05:30:00",51.54,26.60,73
"2021-07-28 05:20:00",51.52,26.70,73
"2021-07-28 05:10:00",51.50,26.70,73
"2021-07-28 05:00:00",51.53,26.80,73
"2021-07-28 04:50:00",51.53,26.80,72
"2021-07-28 04:40:00",51.51,26.80,72
"2021-07-28 04:30:00",51.54,26.80,72
"2021-07-28 04:20:00",51.55,26.80,72
"2021-07-28 04:10:00",51.61,26.80,72
"2021-07-28 04:00:00",51.51,26.90,72
"2021-07-28 03:50:00",51.56,26.90,71
"2021-07-28 03:40:00",51.52,27.00,71
"2021-07-28 03:30:00",51.46,27.00,71
"2021-07-28 03:20:00",51.52,27.10,71
"2021-07-28 03:10:00",51.47,27.00,71
"2021-07-28 03:00:00",51.46,27.20,71
"2021-07-28 02:50:00",51.50,27.30,70
"2021-07-28 02:40:00",51.47,27.20,70
"2021-07-28 02:30:00",51.35,27.20,70
"2021-07-28 02:20:00",51.36,27.30,70
"2021-07-28 02:10:00",51.34,27.30,70
"2021-07-28 02:00:00",51.34,27.50,69
"2021-07-28 01:50:00",51.28,27.40,69
"2021-07-28 01:40:00",51.22,27.50,69
"2021-07-28 01:30:00",51.09,27.60,69
"2021-07-28 01:20:00",50.96,27.60,69
"2021-07-28 01:10:00",50.78,27.70,69
"2021-07-28 01:00:00",50.33,27.80,68
"2021-07-28 00:50:00",48.89,27.90,69
"2021-07-28 00:40:00",48.71,28.00,70
"2021-07-28 00:30:00",48.84,28.00,71
"2021-07-28 00:20:00",48.84,27.90,72
"2021-07-28 00:10:00",49.07,27.90,73
"2021-07-28 00:00:00",49.29,28.00,73
"2021-07-27 23:50:00",49.43,28.00,74
"2021-07-27 23:40:00",49.00,28.10,75
"2021-07-27 23:30:00",49.29,28.10,76
"2021-07-27 23:20:00",49.24,28.30,77
