#"Instantaneous Power Usage"
#"Building: Utility Building, Meter: Allen Bradley 3000"
"Date","totalRealPower (W)"
"2021-07-31 10:19:00",12546
"2021-07-31 10:18:00",13038
"2021-07-31 10:17:00",12747
"2021-07-31 10:16:00",12804
"2021-07-31 10:15:00",14668
"2021-07-31 10:14:00",14709
"2021-07-31 10:13:00",12219
"2021-07-31 10:12:00",12700
"2021-07-31 10:11:00",12662
"2021-07-31 10:10:00",12409
"2021-07-31 10:09:00",13367
"2021-07-31 10:08:00",14451
"2021-07-31 10:07:00",14205
"2021-07-31 10:06:00",13187
"2021-07-31 10:05:00",13173
"2021-07-31 10:04:00",13110
"2021-07-31 10:03:00",13802
"2021-07-31 10:02:00",14677
"2021-07-31 10:01:00",14972
"2021-07-31 10:00:00",15724
"2021-07-31 09:59:00",15729
"2021-07-31 09:58:00",13432
"2021-07-31 09:57:00",13397
"2021-07-31 09:56:00",13251
"2021-07-31 09:55:00",13104
"2021-07-31 09:54:00",14342
"2021-07-31 09:53:00",14500
"2021-07-31 09:52:00",15903
"2021-07-31 09:51:00",13485
"2021-07-31 09:50:00",12646
"2021-07-31 09:49:00",13369
"2021-07-31 09:48:00",12590
"2021-07-31 09:47:00",12109
"2021-07-31 09:46:00",12228
"2021-07-31 09:45:00",13962
"2021-07-31 09:44:00",16515
"2021-07-31 09:43:00",16272
"2021-07-31 09:42:00",13189
"2021-07-31 09:41:00",11743
"2021-07-31 09:40:00",11573
"2021-07-31 09:39:00",12697
"2021-07-31 09:38:00",12865
"2021-07-31 09:37:00",12892
"2021-07-31 09:36:00",14304
"2021-07-31 09:35:00",14154
"2021-07-31 09:34:00",14157
"2021-07-31 09:33:00",14586
"2021-07-31 09:32:00",14980
"2021-07-31 09:31:00",15017
"2021-07-31 09:30:00",14728
"2021-07-31 09:29:00",14870
"2021-07-31 09:28:00",14788
"2021-07-31 09:27:00",14574
"2021-07-31 09:26:00",14237
"2021-07-31 09:25:00",14331
"2021-07-31 09:24:00",14381
"2021-07-31 09:23:00",14807
"2021-07-31 09:22:00",15316
"2021-07-31 09:21:00",14423
"2021-07-31 09:20:00",14771
"2021-07-31 09:19:00",15045
"2021-07-31 09:18:00",15307
"2021-07-31 09:17:00",14240
"2021-07-31 09:16:00",11965
"2021-07-31 09:15:00",11901
"2021-07-31 09:14:00",11947
"2021-07-31 09:13:00",13353
"2021-07-31 09:12:00",13141
"2021-07-31 09:11:00",14294
"2021-07-31 09:10:00",13793
"2021-07-31 09:09:00",12412
"2021-07-31 09:08:00",11692
"2021-07-31 09:07:00",14046
"2021-07-31 09:06:00",14002
"2021-07-31 09:05:00",12268
"2021-07-31 09:04:00",11999
"2021-07-31 09:03:00",14874
"2021-07-31 09:02:00",13827
"2021-07-31 09:01:00",13118
"2021-07-31 09:00:00",13053
"2021-07-31 08:59:00",13269
"2021-07-31 08:58:00",12635
"2021-07-31 08:57:00",14312
"2021-07-31 08:56:00",14127
"2021-07-31 08:55:00",14303
"2021-07-31 08:54:00",14028
"2021-07-31 08:53:00",14203
"2021-07-31 08:52:00",12739
"2021-07-31 08:51:00",14870
"2021-07-31 08:50:00",14155
"2021-07-31 08:49:00",14283
"2021-07-31 08:48:00",9367
"2021-07-31 08:47:00",9721
"2021-07-31 08:46:00",11505
"2021-07-31 08:45:00",8474
"2021-07-31 08:44:00",9333
"2021-07-31 08:43:00",10193
"2021-07-31 08:42:00",10123
"2021-07-31 08:41:00",9380
"2021-07-31 08:40:00",7799
"2021-07-31 08:39:00",8932
"2021-07-31 08:38:00",8917
"2021-07-31 08:37:00",7267
"2021-07-31 08:36:00",8444
"2021-07-31 08:35:00",8593
"2021-07-31 08:34:00",10154
"2021-07-31 08:33:00",11092
"2021-07-31 08:32:00",10590
"2021-07-31 08:31:00",11392
"2021-07-31 08:30:00",9978
"2021-07-31 08:29:00",9783
"2021-07-31 08:28:00",9662
"2021-07-31 08:27:00",9616
"2021-07-31 08:26:00",12588
"2021-07-31 08:25:00",10034
"2021-07-31 08:24:00",9847
"2021-07-31 08:23:00",13359
"2021-07-31 08:22:00",13813
"2021-07-31 08:21:00",9269
"2021-07-31 08:20:00",9702
"2021-07-31 08:19:00",8318
"2021-07-31 08:18:00",8624
"2021-07-31 08:17:00",7130
"2021-07-31 08:16:00",8557
"2021-07-31 08:15:00",8619
"2021-07-31 08:14:00",8885
"2021-07-31 08:13:00",10034
"2021-07-31 08:12:00",10249
"2021-07-31 08:11:00",7884
"2021-07-31 08:10:00",6881
"2021-07-31 08:09:00",6130
"2021-07-31 08:08:00",8310
"2021-07-31 08:07:00",7412
"2021-07-31 08:06:00",7334
"2021-07-31 08:05:00",6801
"2021-07-31 08:04:00",6700
"2021-07-31 08:03:00",6621
"2021-07-31 08:02:00",7119
"2021-07-31 08:01:00",8112
"2021-07-31 08:00:00",9817
"2021-07-31 07:59:00",7782
"2021-07-31 07:58:00",6722
"2021-07-31 07:57:00",6679
"2021-07-31 07:56:00",7702
"2021-07-31 07:55:00",7637
"2021-07-31 07:54:00",8428
"2021-07-31 07:53:00",10216
"2021-07-31 07:52:00",11287
"2021-07-31 07:51:00",10715
"2021-07-31 07:50:00",7813
"2021-07-31 07:49:00",8367
"2021-07-31 07:48:00",8411
"2021-07-31 07:47:00",11224
"2021-07-31 07:46:00",9399
"2021-07-31 07:45:00",9554
"2021-07-31 07:44:00",6936
"2021-07-31 07:43:00",7282
"2021-07-31 07:42:00",7144
"2021-07-31 07:41:00",6386
"2021-07-31 07:40:00",5661
"2021-07-31 07:39:00",5726
"2021-07-31 07:38:00",7152
"2021-07-31 07:37:00",7973
"2021-07-31 07:36:00",6370
"2021-07-31 07:35:00",5643
"2021-07-31 07:34:00",5664
"2021-07-31 07:33:00",7538
"2021-07-31 07:32:00",6218
"2021-07-31 07:31:00",5624
"2021-07-31 07:30:00",7269
"2021-07-31 07:29:00",7315
"2021-07-31 07:28:00",6720
"2021-07-31 07:27:00",6790
"2021-07-31 07:26:00",6766
"2021-07-31 07:25:00",7288
"2021-07-31 07:24:00",7389
"2021-07-31 07:23:00",7780
"2021-07-31 07:22:00",9401
"2021-07-31 07:21:00",7000
"2021-07-31 07:20:00",7665
"2021-07-31 07:19:00",8302
"2021-07-31 07:18:00",7802
"2021-07-31 07:17:00",7845
"2021-07-31 07:16:00",11149
"2021-07-31 07:15:00",12125
"2021-07-31 07:14:00",10070
"2021-07-31 07:13:00",7996
"2021-07-31 07:12:00",8284
"2021-07-31 07:11:00",7533
"2021-07-31 07:10:00",6727
"2021-07-31 07:09:00",6710
"2021-07-31 07:08:00",5859
"2021-07-31 07:07:00",8377
"2021-07-31 07:06:00",8466
"2021-07-31 07:05:00",6175
"2021-07-31 07:04:00",6664
"2021-07-31 07:03:00",8577
"2021-07-31 07:02:00",5944
"2021-07-31 07:01:00",6285
"2021-07-31 07:00:00",5721
"2021-07-31 06:59:00",7255
"2021-07-31 06:58:00",7646
"2021-07-31 06:57:00",6689
"2021-07-31 06:56:00",5977
"2021-07-31 06:55:00",7697
"2021-07-31 06:54:00",7791
"2021-07-31 06:53:00",7833
"2021-07-31 06:52:00",8478
"2021-07-31 06:51:00",10131
"2021-07-31 06:50:00",7800
"2021-07-31 06:49:00",7838
"2021-07-31 06:48:00",6724
"2021-07-31 06:47:00",9219
"2021-07-31 06:46:00",7654
"2021-07-31 06:45:00",7901
"2021-07-31 06:44:00",6985
"2021-07-31 06:43:00",9483
"2021-07-31 06:42:00",7871
"2021-07-31 06:41:00",7711
"2021-07-31 06:40:00",8206
"2021-07-31 06:39:00",8137
"2021-07-31 06:38:00",8221
"2021-07-31 06:37:00",12490
"2021-07-31 06:36:00",13516
"2021-07-31 06:35:00",9879
"2021-07-31 06:34:00",9075
"2021-07-31 06:33:00",9070
"2021-07-31 06:32:00",7506
"2021-07-31 06:31:00",6307
"2021-07-31 06:30:00",6290
"2021-07-31 06:29:00",6406
"2021-07-31 06:28:00",7965
"2021-07-31 06:27:00",6529
"2021-07-31 06:26:00",6438
"2021-07-31 06:25:00",6439
"2021-07-31 06:24:00",7094
"2021-07-31 06:23:00",7918
"2021-07-31 06:22:00",7144
"2021-07-31 06:21:00",7861
"2021-07-31 06:20:00",7928
"2021-07-31 06:19:00",7472
"2021-07-31 06:18:00",7352
"2021-07-31 06:17:00",7256
"2021-07-31 06:16:00",7368
"2021-07-31 06:15:00",7296
"2021-07-31 06:14:00",7295
"2021-07-31 06:13:00",9019
"2021-07-31 06:12:00",10359
"2021-07-31 06:11:00",8883
"2021-07-31 06:10:00",7207
"2021-07-31 06:09:00",7136
"2021-07-31 06:08:00",6938
"2021-07-31 06:07:00",7055
"2021-07-31 06:06:00",7176
"2021-07-31 06:05:00",8804
"2021-07-31 06:04:00",7333
"2021-07-31 06:03:00",7423
"2021-07-31 06:02:00",7389
"2021-07-31 06:01:00",7250
"2021-07-31 06:00:00",7917
"2021-07-31 05:59:00",8897
"2021-07-31 05:58:00",7325
"2021-07-31 05:57:00",7967
"2021-07-31 05:56:00",5510
"2021-07-31 05:55:00",5374
"2021-07-31 05:54:00",7766
"2021-07-31 05:53:00",5251
"2021-07-31 05:52:00",5237
"2021-07-31 05:51:00",5308
"2021-07-31 05:50:00",6926
"2021-07-31 05:49:00",7623
"2021-07-31 05:48:00",10627
"2021-07-31 05:47:00",10960
"2021-07-31 05:46:00",10773
"2021-07-31 05:45:00",10853
"2021-07-31 05:44:00",10176
"2021-07-31 05:43:00",11057
"2021-07-31 05:42:00",12647
"2021-07-31 05:41:00",12547
"2021-07-31 05:40:00",11114
"2021-07-31 05:39:00",10927
"2021-07-31 05:38:00",10837
"2021-07-31 05:37:00",11416
"2021-07-31 05:36:00",11535
"2021-07-31 05:35:00",10930
"2021-07-31 05:34:00",13663
"2021-07-31 05:33:00",12146
"2021-07-31 05:32:00",11836
"2021-07-31 05:31:00",11240
"2021-07-31 05:30:00",11132
"2021-07-31 05:29:00",11066
"2021-07-31 05:28:00",11508
"2021-07-31 05:27:00",12946
"2021-07-31 05:26:00",13672
"2021-07-31 05:25:00",12441
"2021-07-31 05:24:00",12001
"2021-07-31 05:23:00",10938
"2021-07-31 05:22:00",11129
"2021-07-31 05:21:00",11973
"2021-07-31 05:20:00",14516
"2021-07-31 05:19:00",12701
"2021-07-31 05:18:00",11864
"2021-07-31 05:17:00",10315
"2021-07-31 05:16:00",10328
"2021-07-31 05:15:00",10576
"2021-07-31 05:14:00",10750
"2021-07-31 05:13:00",10850
"2021-07-31 05:12:00",10438
"2021-07-31 05:11:00",12077
"2021-07-31 05:10:00",10572
"2021-07-31 05:09:00",10549
"2021-07-31 05:08:00",10426
"2021-07-31 05:07:00",10422
"2021-07-31 05:06:00",11214
"2021-07-31 05:05:00",12249
"2021-07-31 05:04:00",13112
"2021-07-31 05:03:00",13995
"2021-07-31 05:02:00",13537
"2021-07-31 05:01:00",11288
"2021-07-31 05:00:00",11169
"2021-07-31 04:59:00",11234
"2021-07-31 04:58:00",11210
"2021-07-31 04:57:00",11272
"2021-07-31 04:56:00",13852
"2021-07-31 04:55:00",13929
"2021-07-31 04:54:00",11448
"2021-07-31 04:53:00",11353
"2021-07-31 04:52:00",11987
"2021-07-31 04:51:00",11977
"2021-07-31 04:50:00",10991
"2021-07-31 04:49:00",10874
"2021-07-31 04:48:00",12646
"2021-07-31 04:47:00",11208
"2021-07-31 04:46:00",11172
"2021-07-31 04:45:00",11153
"2021-07-31 04:44:00",13857
"2021-07-31 04:43:00",11145
"2021-07-31 04:42:00",12258
"2021-07-31 04:41:00",14248
"2021-07-31 04:40:00",13942
"2021-07-31 04:39:00",11795
"2021-07-31 04:38:00",11466
"2021-07-31 04:37:00",11806
"2021-07-31 04:36:00",12670
"2021-07-31 04:35:00",10938
"2021-07-31 04:34:00",10988
"2021-07-31 04:33:00",12465
"2021-07-31 04:32:00",13264
"2021-07-31 04:31:00",11630
"2021-07-31 04:30:00",10832
"2021-07-31 04:29:00",10893
"2021-07-31 04:28:00",10967
"2021-07-31 04:27:00",10383
"2021-07-31 04:26:00",11372
"2021-07-31 04:25:00",12939
"2021-07-31 04:24:00",11508
"2021-07-31 04:23:00",11385
"2021-07-31 04:22:00",11458
"2021-07-31 04:21:00",11407
"2021-07-31 04:20:00",12308
"2021-07-31 04:19:00",12369
"2021-07-31 04:18:00",13517
"2021-07-31 04:17:00",12113
"2021-07-31 04:16:00",12138
"2021-07-31 04:15:00",12275
"2021-07-31 04:14:00",12514
"2021-07-31 04:13:00",11467
"2021-07-31 04:12:00",11596
"2021-07-31 04:11:00",13837
"2021-07-31 04:10:00",12986
"2021-07-31 04:09:00",11521
"2021-07-31 04:08:00",11586
"2021-07-31 04:07:00",12057
"2021-07-31 04:06:00",12051
"2021-07-31 04:05:00",12428
"2021-07-31 04:04:00",12256
"2021-07-31 04:03:00",12925
"2021-07-31 04:02:00",11445
"2021-07-31 04:01:00",11444
"2021-07-31 04:00:00",11311
"2021-07-31 03:59:00",11328
"2021-07-31 03:58:00",11419
"2021-07-31 03:57:00",11388
"2021-07-31 03:56:00",13405
"2021-07-31 03:55:00",14937
"2021-07-31 03:54:00",12822
"2021-07-31 03:53:00",11756
"2021-07-31 03:52:00",12156
"2021-07-31 03:51:00",12904
"2021-07-31 03:50:00",12183
"2021-07-31 03:49:00",12341
"2021-07-31 03:48:00",13420
"2021-07-31 03:47:00",11692
"2021-07-31 03:46:00",11617
"2021-07-31 03:45:00",12094
"2021-07-31 03:44:00",12797
"2021-07-31 03:43:00",12994
"2021-07-31 03:42:00",11480
"2021-07-31 03:41:00",13074
"2021-07-31 03:40:00",13028
"2021-07-31 03:39:00",11619
"2021-07-31 03:38:00",11500
"2021-07-31 03:37:00",11463
"2021-07-31 03:36:00",11388
"2021-07-31 03:35:00",11531
"2021-07-31 03:34:00",12808
"2021-07-31 03:33:00",13732
"2021-07-31 03:32:00",15507
"2021-07-31 03:31:00",12469
"2021-07-31 03:30:00",12545
"2021-07-31 03:29:00",11799
"2021-07-31 03:28:00",11813
"2021-07-31 03:27:00",11812
"2021-07-31 03:26:00",10873
"2021-07-31 03:25:00",12474
"2021-07-31 03:24:00",10973
"2021-07-31 03:23:00",11437
"2021-07-31 03:22:00",13147
"2021-07-31 03:21:00",10725
"2021-07-31 03:20:00",11680
"2021-07-31 03:19:00",11513
"2021-07-31 03:18:00",12177
"2021-07-31 03:17:00",12271
"2021-07-31 03:16:00",10683
"2021-07-31 03:15:00",10572
"2021-07-31 03:14:00",11554
"2021-07-31 03:13:00",11502
"2021-07-31 03:12:00",12243
"2021-07-31 03:11:00",12226
"2021-07-31 03:10:00",13336
"2021-07-31 03:09:00",11815
"2021-07-31 03:08:00",11678
"2021-07-31 03:07:00",11581
"2021-07-31 03:06:00",12537
"2021-07-31 03:05:00",12578
"2021-07-31 03:04:00",12535
"2021-07-31 03:03:00",14969
"2021-07-31 03:02:00",13969
"2021-07-31 03:01:00",12425
"2021-07-31 03:00:00",13126
"2021-07-31 02:59:00",13039
"2021-07-31 02:58:00",13126
"2021-07-31 02:57:00",13055
"2021-07-31 02:56:00",17045
"2021-07-31 02:55:00",13121
"2021-07-31 02:54:00",10758
"2021-07-31 02:53:00",10579
"2021-07-31 02:52:00",11547
"2021-07-31 02:51:00",11507
"2021-07-31 02:50:00",10608
"2021-07-31 02:49:00",10421
"2021-07-31 02:48:00",12177
"2021-07-31 02:47:00",12446
"2021-07-31 02:46:00",10826
"2021-07-31 02:45:00",10858
"2021-07-31 02:44:00",10804
"2021-07-31 02:43:00",11820
"2021-07-31 02:42:00",12697
"2021-07-31 02:41:00",11831
"2021-07-31 02:40:00",14054
"2021-07-31 02:39:00",13057
"2021-07-31 02:38:00",13039
"2021-07-31 02:37:00",13183
"2021-07-31 02:36:00",12715
"2021-07-31 02:35:00",13935
"2021-07-31 02:34:00",12768
"2021-07-31 02:33:00",14510
"2021-07-31 02:32:00",12935
"2021-07-31 02:31:00",12907
"2021-07-31 02:30:00",13642
"2021-07-31 02:29:00",13782
"2021-07-31 02:28:00",12886
"2021-07-31 02:27:00",13336
"2021-07-31 02:26:00",14751
"2021-07-31 02:25:00",14341
"2021-07-31 02:24:00",12673
"2021-07-31 02:23:00",8548
"2021-07-31 02:22:00",8554
"2021-07-31 02:21:00",8979
"2021-07-31 02:20:00",6455
"2021-07-31 02:19:00",7183
"2021-07-31 02:18:00",8905
"2021-07-31 02:17:00",6507
"2021-07-31 02:16:00",7269
"2021-07-31 02:15:00",7494
"2021-07-31 02:14:00",7306
"2021-07-31 02:13:00",6081
"2021-07-31 02:12:00",6093
"2021-07-31 02:11:00",7719
"2021-07-31 02:10:00",7696
"2021-07-31 02:09:00",6134
"2021-07-31 02:08:00",7263
"2021-07-31 02:07:00",7130
"2021-07-31 02:06:00",7154
"2021-07-31 02:05:00",8674
"2021-07-31 02:04:00",7817
"2021-07-31 02:03:00",8858
"2021-07-31 02:02:00",7184
"2021-07-31 02:01:00",7079
"2021-07-31 02:00:00",7096
"2021-07-31 01:59:00",7234
"2021-07-31 01:58:00",7812
"2021-07-31 01:57:00",8940
"2021-07-31 01:56:00",8839
"2021-07-31 01:55:00",9553
"2021-07-31 01:54:00",8580
"2021-07-31 01:53:00",7869
"2021-07-31 01:52:00",7200
"2021-07-31 01:51:00",7277
"2021-07-31 01:50:00",6383
"2021-07-31 01:49:00",6365
"2021-07-31 01:48:00",8015
"2021-07-31 01:47:00",6548
"2021-07-31 01:46:00",6464
"2021-07-31 01:45:00",6439
"2021-07-31 01:44:00",6441
"2021-07-31 01:43:00",9546
"2021-07-31 01:42:00",8116
"2021-07-31 01:41:00",8956
"2021-07-31 01:40:00",7110
"2021-07-31 01:39:00",7322
"2021-07-31 01:38:00",6374
"2021-07-31 01:37:00",7208
"2021-07-31 01:36:00",7174
"2021-07-31 01:35:00",7141
"2021-07-31 01:34:00",8951
"2021-07-31 01:33:00",8761
"2021-07-31 01:32:00",7692
"2021-07-31 01:31:00",7709
"2021-07-31 01:30:00",7097
"2021-07-31 01:29:00",7206
"2021-07-31 01:28:00",8246
"2021-07-31 01:27:00",8204
"2021-07-31 01:26:00",8898
"2021-07-31 01:25:00",7380
"2021-07-31 01:24:00",7236
"2021-07-31 01:23:00",7210
"2021-07-31 01:22:00",8198
"2021-07-31 01:21:00",9344
"2021-07-31 01:20:00",8034
"2021-07-31 01:19:00",10653
"2021-07-31 01:18:00",7733
"2021-07-31 01:17:00",6711
"2021-07-31 01:16:00",6587
"2021-07-31 01:15:00",6472
"2021-07-31 01:14:00",6470
"2021-07-31 01:13:00",6428
"2021-07-31 01:12:00",7767
"2021-07-31 01:11:00",7928
"2021-07-31 01:10:00",6992
"2021-07-31 01:09:00",6799
"2021-07-31 01:08:00",6727
"2021-07-31 01:07:00",6117
"2021-07-31 01:06:00",9819
"2021-07-31 01:05:00",7174
"2021-07-31 01:04:00",8670
"2021-07-31 01:03:00",8540
"2021-07-31 01:02:00",7394
"2021-07-31 01:01:00",7195
"2021-07-31 01:00:00",7244
"2021-07-31 00:59:00",7879
"2021-07-31 00:58:00",7935
"2021-07-31 00:57:00",9090
"2021-07-31 00:56:00",9116
"2021-07-31 00:55:00",8399
"2021-07-31 00:54:00",8498
"2021-07-31 00:53:00",8480
"2021-07-31 00:52:00",9128
"2021-07-31 00:51:00",8300
"2021-07-31 00:50:00",8373
"2021-07-31 00:49:00",9915
"2021-07-31 00:48:00",8932
"2021-07-31 00:47:00",8955
"2021-07-31 00:46:00",9034
"2021-07-31 00:45:00",9513
"2021-07-31 00:44:00",8233
"2021-07-31 00:43:00",8373
"2021-07-31 00:42:00",10146
"2021-07-31 00:41:00",9095
"2021-07-31 00:40:00",6439
"2021-07-31 00:39:00",6389
"2021-07-31 00:38:00",6264
"2021-07-31 00:37:00",6819
"2021-07-31 00:36:00",6802
"2021-07-31 00:35:00",6194
"2021-07-31 00:34:00",7827
"2021-07-31 00:33:00",6470
"2021-07-31 00:32:00",6444
"2021-07-31 00:31:00",7524
"2021-07-31 00:30:00",7411
"2021-07-31 00:29:00",6538
"2021-07-31 00:28:00",8664
"2021-07-31 00:27:00",10330
"2021-07-31 00:26:00",10580
"2021-07-31 00:25:00",7968
"2021-07-31 00:24:00",7538
"2021-07-31 00:23:00",7703
"2021-07-31 00:22:00",7577
"2021-07-31 00:21:00",10015
"2021-07-31 00:20:00",9012
"2021-07-31 00:19:00",9097
"2021-07-31 00:18:00",8544
"2021-07-31 00:17:00",8514
"2021-07-31 00:16:00",8216
"2021-07-31 00:15:00",8190
"2021-07-31 00:14:00",7541
"2021-07-31 00:13:00",7484
"2021-07-31 00:12:00",9025
"2021-07-31 00:11:00",7487
"2021-07-31 00:10:00",10849
"2021-07-31 00:09:00",10905
"2021-07-31 00:08:00",10147
"2021-07-31 00:07:00",10411
"2021-07-31 00:06:00",8518
"2021-07-31 00:05:00",10849
"2021-07-31 00:04:00",9816
"2021-07-31 00:03:00",6738
"2021-07-31 00:02:00",6667
"2021-07-31 00:01:00",6520
"2021-07-31 00:00:00",6567
"2021-07-30 23:59:00",7043
"2021-07-30 23:58:00",8714
"2021-07-30 23:57:00",8644
"2021-07-30 23:56:00",7104
"2021-07-30 23:55:00",7457
"2021-07-30 23:54:00",8449
"2021-07-30 23:53:00",8528
"2021-07-30 23:52:00",7043
"2021-07-30 23:51:00",7001
"2021-07-30 23:50:00",8630
"2021-07-30 23:49:00",7005
"2021-07-30 23:48:00",7794
"2021-07-30 23:47:00",7844
"2021-07-30 23:46:00",7434
"2021-07-30 23:45:00",7360
"2021-07-30 23:44:00",8033
"2021-07-30 23:43:00",9718
"2021-07-30 23:42:00",9820
"2021-07-30 23:41:00",11172
"2021-07-30 23:40:00",9397
"2021-07-30 23:39:00",8988
"2021-07-30 23:38:00",8551
"2021-07-30 23:37:00",8426
"2021-07-30 23:36:00",9460
"2021-07-30 23:35:00",9276
"2021-07-30 23:34:00",8379
"2021-07-30 23:33:00",8364
"2021-07-30 23:32:00",8295
"2021-07-30 23:31:00",7637
"2021-07-30 23:30:00",8723
"2021-07-30 23:29:00",8710
"2021-07-30 23:28:00",9505
"2021-07-30 23:27:00",9419
"2021-07-30 23:26:00",7902
"2021-07-30 23:25:00",6617
"2021-07-30 23:24:00",6543
"2021-07-30 23:23:00",8032
"2021-07-30 23:22:00",8029
"2021-07-30 23:21:00",9067
"2021-07-30 23:20:00",9051
"2021-07-30 23:19:00",7620
"2021-07-30 23:18:00",7487
"2021-07-30 23:17:00",8291
"2021-07-30 23:16:00",9007
"2021-07-30 23:15:00",10073
"2021-07-30 23:14:00",9997
"2021-07-30 23:13:00",10422
"2021-07-30 23:12:00",9914
"2021-07-30 23:11:00",10642
"2021-07-30 23:10:00",7653
"2021-07-30 23:09:00",7560
"2021-07-30 23:08:00",7512
"2021-07-30 23:07:00",8571
"2021-07-30 23:06:00",10283
"2021-07-30 23:05:00",9318
"2021-07-30 23:04:00",7720
"2021-07-30 23:03:00",8202
"2021-07-30 23:02:00",8183
"2021-07-30 23:01:00",8281
"2021-07-30 23:00:00",10261
"2021-07-30 22:59:00",9255
"2021-07-30 22:58:00",10879
"2021-07-30 22:57:00",7933
"2021-07-30 22:56:00",7935
"2021-07-30 22:55:00",8664
"2021-07-30 22:54:00",8763
"2021-07-30 22:53:00",7929
"2021-07-30 22:52:00",8501
"2021-07-30 22:51:00",10234
"2021-07-30 22:50:00",8254
"2021-07-30 22:49:00",7817
"2021-07-30 22:48:00",6970
"2021-07-30 22:47:00",6971
"2021-07-30 22:46:00",6998
"2021-07-30 22:45:00",6991
"2021-07-30 22:44:00",8579
"2021-07-30 22:43:00",6870
"2021-07-30 22:42:00",8385
"2021-07-30 22:41:00",8455
"2021-07-30 22:40:00",9102
"2021-07-30 22:39:00",7587
"2021-07-30 22:38:00",8482
"2021-07-30 22:37:00",8328
"2021-07-30 22:36:00",8886
"2021-07-30 22:35:00",6853
"2021-07-30 22:34:00",6820
"2021-07-30 22:33:00",6832
"2021-07-30 22:32:00",7489
"2021-07-30 22:31:00",8295
"2021-07-30 22:30:00",10621
"2021-07-30 22:29:00",10811
"2021-07-30 22:28:00",8324
"2021-07-30 22:27:00",8159
"2021-07-30 22:26:00",8104
"2021-07-30 22:25:00",8347
"2021-07-30 22:24:00",8190
"2021-07-30 22:23:00",8198
"2021-07-30 22:22:00",10932
"2021-07-30 22:21:00",10508
"2021-07-30 22:20:00",9402
"2021-07-30 22:19:00",10256
"2021-07-30 22:18:00",7809
"2021-07-30 22:17:00",8863
"2021-07-30 22:16:00",8887
"2021-07-30 22:15:00",13272
"2021-07-30 22:14:00",8839
"2021-07-30 22:13:00",8811
"2021-07-30 22:12:00",9040
"2021-07-30 22:11:00",8961
"2021-07-30 22:10:00",8039
"2021-07-30 22:09:00",7499
"2021-07-30 22:08:00",9148
"2021-07-30 22:07:00",10111
"2021-07-30 22:06:00",8593
"2021-07-30 22:05:00",9043
"2021-07-30 22:04:00",11112
"2021-07-30 22:03:00",11167
"2021-07-30 22:02:00",10537
"2021-07-30 22:01:00",11118
"2021-07-30 22:00:00",11705
"2021-07-30 21:59:00",9508
"2021-07-30 21:58:00",8386
"2021-07-30 21:57:00",9379
"2021-07-30 21:56:00",7755
"2021-07-30 21:55:00",7819
"2021-07-30 21:54:00",8896
"2021-07-30 21:53:00",11527
"2021-07-30 21:52:00",9850
"2021-07-30 21:51:00",9764
"2021-07-30 21:50:00",9808
"2021-07-30 21:49:00",10022
"2021-07-30 21:48:00",10708
"2021-07-30 21:47:00",9669
"2021-07-30 21:46:00",11310
"2021-07-30 21:45:00",9800
"2021-07-30 21:44:00",10276
"2021-07-30 21:43:00",10597
"2021-07-30 21:42:00",11677
"2021-07-30 21:41:00",11835
"2021-07-30 21:40:00",12490
"2021-07-30 21:39:00",13031
"2021-07-30 21:38:00",11559
"2021-07-30 21:37:00",9893
"2021-07-30 21:36:00",9910
"2021-07-30 21:35:00",9197
"2021-07-30 21:34:00",9159
"2021-07-30 21:33:00",9259
"2021-07-30 21:32:00",11375
"2021-07-30 21:31:00",13079
"2021-07-30 21:30:00",9857
"2021-07-30 21:29:00",9229
"2021-07-30 21:28:00",8306
"2021-07-30 21:27:00",9158
"2021-07-30 21:26:00",8388
"2021-07-30 21:25:00",9932
"2021-07-30 21:24:00",10273
"2021-07-30 21:23:00",8436
"2021-07-30 21:22:00",9048
"2021-07-30 21:21:00",8992
"2021-07-30 21:20:00",7406
"2021-07-30 21:19:00",7545
"2021-07-30 21:18:00",8500
"2021-07-30 21:17:00",10573
"2021-07-30 21:16:00",8045
"2021-07-30 21:15:00",7874
"2021-07-30 21:14:00",8891
"2021-07-30 21:13:00",9015
"2021-07-30 21:12:00",8953
"2021-07-30 21:11:00",9359
"2021-07-30 21:10:00",10071
"2021-07-30 21:09:00",8665
"2021-07-30 21:08:00",8460
"2021-07-30 21:07:00",8671
"2021-07-30 21:06:00",9359
"2021-07-30 21:05:00",10770
"2021-07-30 21:04:00",11768
"2021-07-30 21:03:00",12526
"2021-07-30 21:02:00",12689
"2021-07-30 21:01:00",10783
"2021-07-30 21:00:00",9831
"2021-07-30 20:59:00",9709
"2021-07-30 20:58:00",10277
"2021-07-30 20:57:00",12008
"2021-07-30 20:56:00",14501
"2021-07-30 20:55:00",10600
"2021-07-30 20:54:00",8757
"2021-07-30 20:53:00",8764
"2021-07-30 20:52:00",7938
"2021-07-30 20:51:00",7984
"2021-07-30 20:50:00",7790
"2021-07-30 20:49:00",9445
"2021-07-30 20:48:00",7817
"2021-07-30 20:47:00",7894
"2021-07-30 20:46:00",7660
"2021-07-30 20:45:00",7799
"2021-07-30 20:44:00",8725
